Registros de Boletins de Ocorrências por munícipio e mês - 2004;;;;;;;;
Fonte: SinespJC - Módulo Polícias Civis do Brasil. Extração em 25/01/2018.;;;;;;;;
Nota 1: As informações apresentadas estão de acordo com o nível de alimentação e consolidação por parte dos Estados, na base de dados do SinespJC, módulo Polícia Civil, na data da extração.;;;;;;;;
"Nota 2: Por motivo de compactação do arquivo, os campos ""sem informação"" ou preenchidos com ""0 (zero)"" foram desconsiderados.";;;;;;;;
Região;Sigla UF;UF;Código IBGE Município;Município;Tipo Crime;Mês;Mês/Ano;PC-Qtde Ocorrências
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Estupro;07;07/2004;4
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Estupro;08;08/2004;2
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Estupro;09;09/2004;3
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Estupro;11;11/2004;2
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Estupro;12;12/2004;1
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Furto de veículo;01;01/2004;14
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Furto de veículo;02;02/2004;13
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Furto de veículo;03;03/2004;8
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Furto de veículo;04;04/2004;13
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Furto de veículo;05;05/2004;15
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Furto de veículo;06;06/2004;14
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Furto de veículo;07;07/2004;9
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Furto de veículo;08;08/2004;16
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Furto de veículo;09;09/2004;23
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Furto de veículo;10;10/2004;31
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Furto de veículo;11;11/2004;16
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Furto de veículo;12;12/2004;20
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Homicídio doloso;01;01/2004;17
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Homicídio doloso;02;02/2004;17
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Homicídio doloso;03;03/2004;18
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Homicídio doloso;04;04/2004;16
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Homicídio doloso;05;05/2004;32
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Homicídio doloso;06;06/2004;16
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Homicídio doloso;07;07/2004;15
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Homicídio doloso;08;08/2004;23
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Homicídio doloso;09;09/2004;27
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Homicídio doloso;10;10/2004;23
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Homicídio doloso;11;11/2004;27
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Homicídio doloso;12;12/2004;28
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Roubo de veículo;01;01/2004;28
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Roubo de veículo;02;02/2004;30
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Roubo de veículo;03;03/2004;34
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Roubo de veículo;04;04/2004;20
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Roubo de veículo;05;05/2004;31
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Roubo de veículo;06;06/2004;35
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Roubo de veículo;07;07/2004;24
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Roubo de veículo;08;08/2004;23
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Roubo de veículo;09;09/2004;21
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Roubo de veículo;10;10/2004;29
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Roubo de veículo;11;11/2004;42
SUDESTE;RJ;Rio de Janeiro;3300456;Belford Roxo;Roubo de veículo;12;12/2004;17
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Estupro;02;02/2004;2
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Estupro;03;03/2004;2
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Estupro;04;04/2004;2
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Estupro;05;05/2004;1
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Estupro;06;06/2004;2
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Estupro;07;07/2004;2
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Estupro;08;08/2004;1
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Estupro;10;10/2004;3
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Estupro;11;11/2004;4
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Estupro;12;12/2004;1
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Furto de veículo;01;01/2004;7
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Furto de veículo;02;02/2004;19
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Furto de veículo;03;03/2004;17
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Furto de veículo;04;04/2004;24
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Furto de veículo;05;05/2004;20
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Furto de veículo;06;06/2004;19
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Furto de veículo;07;07/2004;17
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Furto de veículo;08;08/2004;14
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Furto de veículo;09;09/2004;21
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Furto de veículo;10;10/2004;23
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Furto de veículo;11;11/2004;31
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Furto de veículo;12;12/2004;21
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Homicídio doloso;01;01/2004;12
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Homicídio doloso;02;02/2004;9
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Homicídio doloso;03;03/2004;14
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Homicídio doloso;04;04/2004;11
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Homicídio doloso;05;05/2004;8
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Homicídio doloso;06;06/2004;10
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Homicídio doloso;07;07/2004;9
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Homicídio doloso;08;08/2004;8
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Homicídio doloso;09;09/2004;6
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Homicídio doloso;10;10/2004;12
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Homicídio doloso;11;11/2004;11
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Homicídio doloso;12;12/2004;6
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Lesão corporal seguida de morte;01;01/2004;1
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Lesão corporal seguida de morte;03;03/2004;1
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo de veículo;01;01/2004;8
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo de veículo;02;02/2004;11
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo de veículo;03;03/2004;7
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo de veículo;04;04/2004;10
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo de veículo;05;05/2004;4
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo de veículo;06;06/2004;7
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo de veículo;07;07/2004;8
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo de veículo;08;08/2004;6
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo de veículo;09;09/2004;7
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo de veículo;10;10/2004;6
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo de veículo;11;11/2004;6
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo de veículo;12;12/2004;9
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo seguido de morte (latrocínio);04;04/2004;1
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo seguido de morte (latrocínio);06;06/2004;1
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo seguido de morte (latrocínio);10;10/2004;1
SUDESTE;RJ;Rio de Janeiro;3301009;Campos Dos Goytacazes;Roubo seguido de morte (latrocínio);11;11/2004;1
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Estupro;01;01/2004;3
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Estupro;02;02/2004;8
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Estupro;03;03/2004;7
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Estupro;04;04/2004;3
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Estupro;05;05/2004;6
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Estupro;06;06/2004;5
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Estupro;08;08/2004;12
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Estupro;09;09/2004;10
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Estupro;10;10/2004;7
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Estupro;11;11/2004;2
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Estupro;12;12/2004;5
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Furto de veículo;01;01/2004;39
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Furto de veículo;02;02/2004;63
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Furto de veículo;03;03/2004;61
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Furto de veículo;04;04/2004;48
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Furto de veículo;05;05/2004;66
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Furto de veículo;06;06/2004;57
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Furto de veículo;07;07/2004;41
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Furto de veículo;08;08/2004;56
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Furto de veículo;09;09/2004;48
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Furto de veículo;10;10/2004;91
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Furto de veículo;11;11/2004;55
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Furto de veículo;12;12/2004;70
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Homicídio doloso;01;01/2004;24
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Homicídio doloso;02;02/2004;29
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Homicídio doloso;03;03/2004;38
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Homicídio doloso;04;04/2004;35
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Homicídio doloso;05;05/2004;55
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Homicídio doloso;06;06/2004;43
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Homicídio doloso;07;07/2004;38
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Homicídio doloso;08;08/2004;36
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Homicídio doloso;09;09/2004;31
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Homicídio doloso;10;10/2004;28
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Homicídio doloso;11;11/2004;46
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Homicídio doloso;12;12/2004;34
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Lesão corporal seguida de morte;07;07/2004;1
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo de veículo;01;01/2004;225
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo de veículo;02;02/2004;186
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo de veículo;03;03/2004;266
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo de veículo;04;04/2004;299
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo de veículo;05;05/2004;263
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo de veículo;06;06/2004;174
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo de veículo;07;07/2004;217
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo de veículo;08;08/2004;230
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo de veículo;09;09/2004;208
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo de veículo;10;10/2004;240
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo de veículo;11;11/2004;221
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo de veículo;12;12/2004;196
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo seguido de morte (latrocínio);03;03/2004;2
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo seguido de morte (latrocínio);04;04/2004;5
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo seguido de morte (latrocínio);05;05/2004;1
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo seguido de morte (latrocínio);06;06/2004;2
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo seguido de morte (latrocínio);07;07/2004;1
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo seguido de morte (latrocínio);08;08/2004;1
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo seguido de morte (latrocínio);09;09/2004;1
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo seguido de morte (latrocínio);11;11/2004;1
SUDESTE;RJ;Rio de Janeiro;3301702;Duque De Caxias;Roubo seguido de morte (latrocínio);12;12/2004;2
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Estupro;01;01/2004;2
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Estupro;02;02/2004;2
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Estupro;04;04/2004;2
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Estupro;05;05/2004;2
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Estupro;06;06/2004;1
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Estupro;08;08/2004;2
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Estupro;09;09/2004;3
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Estupro;10;10/2004;2
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Estupro;11;11/2004;5
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Estupro;12;12/2004;1
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Furto de veículo;01;01/2004;9
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Furto de veículo;02;02/2004;16
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Furto de veículo;03;03/2004;6
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Furto de veículo;04;04/2004;8
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Furto de veículo;05;05/2004;11
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Furto de veículo;06;06/2004;9
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Furto de veículo;07;07/2004;12
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Furto de veículo;08;08/2004;10
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Furto de veículo;09;09/2004;7
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Furto de veículo;10;10/2004;12
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Furto de veículo;11;11/2004;4
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Furto de veículo;12;12/2004;7
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Homicídio doloso;01;01/2004;13
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Homicídio doloso;02;02/2004;6
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Homicídio doloso;03;03/2004;5
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Homicídio doloso;04;04/2004;13
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Homicídio doloso;05;05/2004;5
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Homicídio doloso;06;06/2004;7
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Homicídio doloso;07;07/2004;4
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Homicídio doloso;08;08/2004;4
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Homicídio doloso;09;09/2004;10
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Homicídio doloso;10;10/2004;7
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Homicídio doloso;11;11/2004;9
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Homicídio doloso;12;12/2004;10
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Roubo de veículo;01;01/2004;23
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Roubo de veículo;02;02/2004;14
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Roubo de veículo;03;03/2004;15
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Roubo de veículo;04;04/2004;13
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Roubo de veículo;05;05/2004;12
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Roubo de veículo;06;06/2004;28
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Roubo de veículo;07;07/2004;30
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Roubo de veículo;08;08/2004;15
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Roubo de veículo;09;09/2004;11
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Roubo de veículo;10;10/2004;12
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Roubo de veículo;11;11/2004;21
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Roubo de veículo;12;12/2004;13
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Roubo seguido de morte (latrocínio);04;04/2004;1
SUDESTE;RJ;Rio de Janeiro;3302502;Magé;Roubo seguido de morte (latrocínio);08;08/2004;2
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Estupro;03;03/2004;1
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Estupro;04;04/2004;1
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Estupro;08;08/2004;1
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Estupro;09;09/2004;1
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Estupro;10;10/2004;2
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Estupro;11;11/2004;2
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Furto de veículo;01;01/2004;16
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Furto de veículo;02;02/2004;9
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Furto de veículo;03;03/2004;8
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Furto de veículo;04;04/2004;8
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Furto de veículo;05;05/2004;7
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Furto de veículo;06;06/2004;6
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Furto de veículo;07;07/2004;7
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Furto de veículo;08;08/2004;7
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Furto de veículo;09;09/2004;9
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Furto de veículo;10;10/2004;4
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Furto de veículo;11;11/2004;5
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Furto de veículo;12;12/2004;5
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Homicídio doloso;01;01/2004;3
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Homicídio doloso;02;02/2004;10
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Homicídio doloso;03;03/2004;7
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Homicídio doloso;04;04/2004;5
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Homicídio doloso;05;05/2004;4
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Homicídio doloso;06;06/2004;8
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Homicídio doloso;07;07/2004;5
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Homicídio doloso;08;08/2004;6
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Homicídio doloso;09;09/2004;9
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Homicídio doloso;10;10/2004;7
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Homicídio doloso;11;11/2004;5
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Homicídio doloso;12;12/2004;4
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Roubo de veículo;01;01/2004;20
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Roubo de veículo;02;02/2004;20
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Roubo de veículo;03;03/2004;19
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Roubo de veículo;04;04/2004;12
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Roubo de veículo;05;05/2004;15
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Roubo de veículo;06;06/2004;18
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Roubo de veículo;07;07/2004;15
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Roubo de veículo;08;08/2004;14
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Roubo de veículo;09;09/2004;16
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Roubo de veículo;10;10/2004;27
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Roubo de veículo;11;11/2004;13
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Roubo de veículo;12;12/2004;9
SUDESTE;RJ;Rio de Janeiro;3302858;Mesquita;Roubo seguido de morte (latrocínio);03;03/2004;3
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Estupro;04;04/2004;1
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Estupro;06;06/2004;1
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Estupro;07;07/2004;2
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Estupro;08;08/2004;1
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Estupro;09;09/2004;1
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Estupro;10;10/2004;3
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Estupro;11;11/2004;3
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Estupro;12;12/2004;1
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Furto de veículo;01;01/2004;27
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Furto de veículo;02;02/2004;19
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Furto de veículo;03;03/2004;26
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Furto de veículo;04;04/2004;26
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Furto de veículo;05;05/2004;30
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Furto de veículo;06;06/2004;29
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Furto de veículo;07;07/2004;24
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Furto de veículo;08;08/2004;28
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Furto de veículo;09;09/2004;20
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Furto de veículo;10;10/2004;19
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Furto de veículo;11;11/2004;17
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Furto de veículo;12;12/2004;17
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Homicídio doloso;01;01/2004;8
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Homicídio doloso;02;02/2004;10
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Homicídio doloso;03;03/2004;7
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Homicídio doloso;04;04/2004;3
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Homicídio doloso;05;05/2004;7
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Homicídio doloso;06;06/2004;6
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Homicídio doloso;07;07/2004;7
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Homicídio doloso;08;08/2004;6
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Homicídio doloso;09;09/2004;6
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Homicídio doloso;10;10/2004;5
